originalid,originaltraitname,originaltraitdef,standardisedtraitname,standardisedtraitdef,originaltraitvalue,originaltraitunit,originalerrorpos,originalerrorneg,originalerrorunit,standardisedtraitvalue,standardisedtraitunit,standardisederrorpos,standardisederrorneg,standardisederrorunit,replicates,habitat,labfield,arenavalue,arenaunit,arenavaluesi,arenaunitsi,ambienttemp,ambienttempmethod,ambienttempunit,ambientlight,ambientlightunit,secondstressor,secondstressordef,secondstressorvalue,secondstressorunit,timestart,timeend,totalobstimevalue,totalobstimeunit,totalobstimevaluesi,totalobstimeunitsi,totalobstimenotes,resrepvalue,resrepunit,resrepvaluesi,resrepunitsi,location,locationtype,originallocationdate,locationdate,locationdateprecision,coordinatetype,latitude,longitude,interactor1,interactor1common,interactor1wholepart,interactor1wholeparttype,interactor1number,interactor1kingdom,interactor1phylum,interactor1class,interactor1order,interactor1family,interactor1genus,interactor1species,interactor1stage,interactor1temp,interactor1tempunit,interactor1tempmethod,interactor1growthtemp,interactor1growthtempunit,interactor1growthdur,interactor1growthdurunit,interactor1growthtype,interactor1acc,interactor1acctemp,interactor1acctempnotes,interactor1acctime,interactor1acctimenotes,interactor1acctimeunit,interactor1origtemp,interactor1origtempnotes,interactor1origtime,interactor1origtimenotes,interactor1origtimeunit,interactor1equilibtimevalue,interactor1equilibtimeunit,interactor1size,interactor1sizeunit,interactor1sizetype,interactor1sizesi,interactor1sizeunitsi,interactor1denvalue,interactor1denunit,interactor1dentypesi,interactor1denvaluesi,interactor1denunitsi,interactor1massvaluesi,interactor1massunitsi,interactor2,interactor2common,interactor2kingdom,interactor2phylum,interactor2class,interactor2order,interactor2family,interactor2genus,interactor2species,interactor2stage,interactor2temp,interactor2tempunit,interactor2tempmethod,interactor2growthtemp,interactor2growthtempunit,interactor2growthdur,interactor2growthdurunit,interactor2growthtype,interactor2acc,interactor2acctemp,interactor2acctempnotes,interactor2acctime,interactor2acctimenotes,interactor2acctimeunit,interactor2origtemp,interactor2origtempnotes,interactor2origtime,interactor2origtimenotes,interactor2origtimeunit,interactor2equilibtimevalue,interactor2equilibtimeunit,interactor2size,interactor2sizeunit,interactor2sizetype,interactor2sizesi,interactor2sizeunitsi,interactor2denvalue,interactor2denunit,interactor2dentypesi,interactor2denvaluesi,interactor2denunitsi,interactor2massvaluesi,interactor2massunitsi,physicalprocess,physicalprocess_1,physicalprocess_2,citation,doi,published,embargorelease,figuretable,notes,submittedby,contributoremail
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,12,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,13,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,14,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,15,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,16,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,17,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,18,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,19,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,20,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,21,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,22,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,23,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,24,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,25,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,26,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,27,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,28,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,29,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,30,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,31,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,32,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,33,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,34,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,35,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,36,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,37,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,38,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,39,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,40,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,41,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,42,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,43,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,44,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,45,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
csm8R,Survivorship,,,,100,% of live weevils per day,,,,,,,,,,,,,,,,15,,celcius,,,,,,,46,,,,,,,,,,,"Lower Rio Grande Valley, Texas",,,Summer 2002,3,,,,Anthonomus grandis,Anthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",10.1111/j.1744-7917.2005.00057.x,TRUE,2/2/2005,,,Cera Mai,csm417@ic.ac.uk
